name,club,nat,position,dob,age,height,weight,wage,last trans. fee,value,agg,jum,pun,vis,l th,lon,otb,tck,tec,tea,cmp,fre,ref,pos,pen,pas,fla,ant,cro,mar,ldr,cor,cnt,det,dec,hea,fir,com,acc,pac,aer,str,thr,han,ecc,dri,bal,kic,sta,agi,wor,bra,cmd,fin,1v1,tro,centerback,fullback,goalkeeper,midfielder,striker,winger,division_rating,nat_rating,club_rating,either_left,either_right,left,right,current_age,kor_names
Kim Chang-Uk,Other,KOR, M (C)                          ,1992-12-04,27.0,173.0,61.0,9.0,0.0,110.0,13.0,7.0,3.0,14.0,2.0,8.0,8.0,8.0,10.0,7.0,7.0,6.0,1.0,5.0,4.0,12.0,5.0,6.0,6.0,11.0,12.0,6.0,8.0,14.0,9.0,4.0,9.0,3.0,12.0,13.0,1.0,5.0,2.0,3.0,1.0,3.0,7.0,3.0,13.0,11.0,14.0,11.0,3.0,2.0,3.0,3.0,0,0,0,1,0,0,40.8,1540.35,1156.0,0,0,0,1,31,김 창 크
Lee Cheong-Woong,Other,KOR," D (C), DM                      ",1993-03-15,27.0,185.0,76.0,9.0,0.0,110.0,14.0,11.0,1.0,8.0,2.0,9.0,8.0,10.0,8.0,10.0,9.0,7.0,1.0,12.0,4.0,8.0,5.0,10.0,6.0,10.0,7.0,5.0,5.0,12.0,12.0,10.0,9.0,1.0,13.0,11.0,2.0,8.0,2.0,3.0,3.0,9.0,9.0,1.0,11.0,11.0,12.0,8.0,3.0,4.0,2.0,1.0,1,0,0,0,0,0,40.8,1540.35,1156.0,0,0,0,1,30,이와 롱
Gwon Yeong-Ho,Other,KOR, D (C)                          ,1992-07-31,27.0,188.0,80.0,9.0,0.0,110.0,11.0,9.0,3.0,8.0,6.0,4.0,9.0,8.0,6.0,9.0,8.0,7.0,1.0,9.0,5.0,7.0,7.0,10.0,4.0,9.0,9.0,6.0,9.0,4.0,15.0,9.0,6.0,3.0,12.0,9.0,1.0,8.0,1.0,4.0,3.0,7.0,9.0,3.0,10.0,8.0,8.0,9.0,1.0,6.0,2.0,2.0,1,0,0,0,0,0,40.8,1540.35,1156.0,0,0,1,0,31,Gwon Yeong-Ho
Shin Hyun-Jun,Other,KOR," M (LC), AM (L)                 ",1992-06-15,28.0,173.0,63.0,9.0,0.0,110.0,11.0,4.0,2.0,4.0,2.0,4.0,9.0,6.0,9.0,6.0,9.0,1.0,1.0,3.0,1.0,6.0,14.0,5.0,8.0,4.0,11.0,3.0,5.0,14.0,6.0,4.0,5.0,2.0,12.0,10.0,2.0,6.0,2.0,1.0,3.0,9.0,3.0,3.0,10.0,8.0,11.0,11.0,1.0,8.0,1.0,4.0,0,0,0,1,0,0,40.8,1540.35,1156.0,0,0,1,0,31,신현준
Oh Kyu-Bin,Other,KOR, DM                             ,1992-09-04,27.0,182.0,76.0,9.0,0.0,110.0,5.0,9.0,2.0,7.0,3.0,5.0,6.0,14.0,11.0,4.0,7.0,10.0,1.0,14.0,2.0,10.0,5.0,11.0,6.0,8.0,7.0,9.0,8.0,9.0,12.0,11.0,9.0,1.0,10.0,9.0,1.0,4.0,3.0,2.0,3.0,5.0,7.0,3.0,9.0,7.0,4.0,7.0,3.0,7.0,1.0,1.0,0,0,0,1,0,0,40.8,1540.35,1156.0,0,0,0,1,31,"오, kyu-bin"
Sin Il-Soo,Other,KOR," DM, M (C)                      ",1994-09-04,25.0,188.0,83.0,9.0,0.0,110.0,8.0,9.0,1.0,9.0,3.0,10.0,8.0,12.0,11.0,8.0,7.0,11.0,2.0,12.0,5.0,9.0,5.0,10.0,7.0,12.0,9.0,10.0,7.0,16.0,9.0,12.0,11.0,1.0,14.0,14.0,1.0,11.0,2.0,2.0,2.0,4.0,8.0,2.0,7.0,14.0,12.0,8.0,2.0,6.0,3.0,4.0,0,0,0,1,0,0,40.8,1540.35,1156.0,0,0,1,0,29,죄 il-soo
Lee Min-Gyu,Other,KOR, D/WB (R)                       ,1992-04-24,28.0,174.0,69.0,9.0,0.0,110.0,10.0,4.0,3.0,7.0,6.0,5.0,6.0,9.0,7.0,7.0,7.0,1.0,1.0,9.0,1.0,7.0,10.0,10.0,2.0,8.0,13.0,1.0,7.0,13.0,8.0,6.0,10.0,3.0,14.0,14.0,3.0,7.0,2.0,1.0,3.0,6.0,7.0,3.0,12.0,14.0,7.0,7.0,3.0,6.0,1.0,3.0,0,1,0,0,0,0,40.8,1540.35,1156.0,0,0,0,1,31,이민기구
Kim Min-Gyu,Other,KOR, ST (C)                         ,1993-10-18,26.0,184.0,75.0,9.0,0.0,110.0,9.0,10.0,2.0,10.0,7.0,7.0,10.0,8.0,11.0,9.0,10.0,7.0,3.0,8.0,8.0,10.0,9.0,10.0,8.0,8.0,9.0,7.0,8.0,11.0,10.0,8.0,12.0,3.0,10.0,11.0,3.0,11.0,3.0,4.0,1.0,9.0,10.0,1.0,12.0,10.0,9.0,9.0,1.0,8.0,2.0,2.0,0,0,0,0,1,0,40.8,1540.35,1156.0,0,0,0,1,30,김민기구
Lee Yea-Chan,Other,KOR, WB/M/AM (R)                    ,1996-05-01,24.0,170.0,64.0,9.0,0.0,110.0,10.0,1.0,1.0,8.0,1.0,6.0,9.0,2.0,9.0,8.0,7.0,5.0,3.0,8.0,7.0,9.0,8.0,8.0,9.0,4.0,6.0,7.0,7.0,5.0,8.0,1.0,8.0,1.0,11.0,10.0,1.0,6.0,3.0,1.0,3.0,8.0,9.0,3.0,10.0,10.0,10.0,9.0,2.0,4.0,3.0,2.0,0,1,0,0,0,0,40.8,1540.35,1156.0,0,0,0,1,27,Lee Yea Chan
Jo Ye-Chan,Other,KOR, D (C)                          ,1992-10-30,27.0,172.0,70.0,9.0,0.0,110.0,11.0,6.0,3.0,9.0,7.0,8.0,11.0,9.0,8.0,8.0,9.0,9.0,1.0,10.0,4.0,7.0,10.0,13.0,8.0,11.0,1.0,9.0,10.0,4.0,8.0,8.0,10.0,3.0,11.0,10.0,3.0,12.0,1.0,2.0,2.0,9.0,11.0,2.0,11.0,10.0,12.0,10.0,2.0,7.0,2.0,3.0,1,0,0,0,0,0,40.8,1540.35,1156.0,0,0,1,0,31,Jo Ye-chan
Park Dae-Hoon,Other,KOR, ST (C)                         ,1996-03-30,24.0,179.0,60.0,9.0,0.0,110.0,9.0,5.0,1.0,8.0,1.0,6.0,10.0,3.0,10.0,9.0,8.0,7.0,1.0,8.0,4.0,9.0,10.0,8.0,5.0,8.0,10.0,5.0,6.0,6.0,10.0,8.0,13.0,1.0,10.0,9.0,3.0,9.0,1.0,3.0,3.0,12.0,8.0,2.0,10.0,8.0,9.0,10.0,3.0,8.0,3.0,2.0,0,0,0,0,1,0,40.8,1540.35,1156.0,0,0,0,1,27,박 대대
Lim Jun-Sik,Other,KOR, ST (C)                         ,1997-02-14,23.0,188.0,78.0,9.0,0.0,110.0,5.0,7.0,4.0,2.0,4.0,5.0,10.0,1.0,3.0,4.0,7.0,1.0,3.0,5.0,7.0,1.0,5.0,9.0,1.0,3.0,4.0,3.0,5.0,11.0,11.0,12.0,8.0,2.0,12.0,12.0,3.0,5.0,3.0,2.0,3.0,9.0,5.0,2.0,5.0,9.0,5.0,1.0,1.0,12.0,2.0,2.0,0,0,0,0,1,0,40.8,1540.35,1156.0,0,0,0,1,26,임 주니 시크
Lee Hyeon-Seong,Other,KOR," M (LC), AM (L)                 ",1993-05-20,27.0,172.0,69.0,9.0,0.0,110.0,12.0,8.0,2.0,9.0,4.0,5.0,11.0,6.0,10.0,10.0,8.0,6.0,3.0,9.0,3.0,10.0,9.0,7.0,7.0,7.0,8.0,6.0,9.0,11.0,8.0,4.0,10.0,3.0,11.0,11.0,2.0,10.0,3.0,2.0,3.0,10.0,11.0,3.0,11.0,10.0,12.0,10.0,3.0,8.0,3.0,3.0,0,0,0,1,0,0,40.8,1540.35,1156.0,0,0,1,0,30,이동 협회
Kim Roman,Other,KOR, GK                             ,1996-08-03,23.0,193.0,82.0,9.0,0.0,110.0,7.0,10.0,14.0,4.0,2.0,1.0,2.0,1.0,4.0,5.0,5.0,7.0,12.0,7.0,2.0,4.0,2.0,4.0,3.0,3.0,1.0,3.0,7.0,11.0,8.0,1.0,1.0,5.0,12.0,11.0,12.0,4.0,6.0,12.0,5.0,2.0,5.0,5.0,1.0,12.0,3.0,13.0,9.0,3.0,4.0,7.0,0,0,1,0,0,0,40.8,1540.35,1156.0,0,0,0,1,27,김 로마
Woo Chan-Yang,Other,KOR, D (L)                          ,1997-04-27,23.0,184.0,75.0,9.0,0.0,110.0,11.0,10.0,1.0,8.0,10.0,8.0,10.0,10.0,10.0,12.0,11.0,10.0,2.0,10.0,8.0,12.0,5.0,12.0,10.0,11.0,12.0,9.0,12.0,7.0,9.0,10.0,11.0,2.0,11.0,11.0,2.0,11.0,4.0,1.0,1.0,9.0,10.0,2.0,10.0,12.0,10.0,10.0,1.0,8.0,1.0,1.0,0,1,0,0,0,0,40.8,1540.35,1156.0,0,0,1,0,26,우 찬양
Kim Jong-Suk,Other,KOR," AM (C), ST (C)                 ",1994-12-11,25.0,178.0,70.0,9.0,0.0,110.0,15.0,5.0,3.0,10.0,4.0,7.0,9.0,1.0,10.0,6.0,13.0,6.0,1.0,7.0,4.0,5.0,10.0,11.0,6.0,6.0,11.0,6.0,5.0,6.0,11.0,13.0,8.0,4.0,13.0,13.0,3.0,6.0,2.0,1.0,2.0,10.0,7.0,1.0,13.0,13.0,8.0,8.0,2.0,11.0,3.0,1.0,0,0,0,0,1,0,40.8,1540.35,1156.0,0,0,0,1,28,김정은
Kim Ji-Hoon,Other,KOR, D (L)                          ,1997-09-30,22.0,170.0,65.0,9.0,0.0,110.0,5.0,5.0,3.0,7.0,1.0,7.0,7.0,9.0,7.0,8.0,8.0,1.0,2.0,11.0,2.0,9.0,5.0,6.0,5.0,5.0,11.0,3.0,10.0,14.0,9.0,8.0,9.0,3.0,11.0,12.0,1.0,2.0,1.0,3.0,1.0,7.0,6.0,1.0,12.0,12.0,8.0,9.0,4.0,6.0,1.0,1.0,0,1,0,0,0,0,40.8,1540.35,1156.0,0,0,0,1,26,김지선
Kim Hyun-Kyu,Other,KOR, AM (RL)                        ,1997-08-23,22.0,177.0,73.0,9.0,0.0,110.0,12.0,4.0,3.0,3.0,5.0,5.0,9.0,3.0,7.0,5.0,7.0,5.0,2.0,5.0,1.0,7.0,11.0,9.0,8.0,5.0,13.0,7.0,5.0,5.0,12.0,1.0,11.0,1.0,11.0,11.0,3.0,3.0,3.0,3.0,1.0,8.0,6.0,2.0,9.0,10.0,10.0,7.0,1.0,6.0,1.0,2.0,0,0,0,0,0,1,40.8,1540.35,1156.0,0,0,1,0,26,김현키
Kim Yeong-Do,Other,KOR," D (L), AM (R)                  ",1994-04-04,26.0,180.0,70.0,9.0,0.0,110.0,11.0,9.0,4.0,7.0,7.0,5.0,11.0,10.0,9.0,9.0,9.0,7.0,2.0,8.0,2.0,8.0,14.0,9.0,8.0,9.0,7.0,4.0,11.0,17.0,8.0,8.0,9.0,1.0,14.0,14.0,1.0,6.0,2.0,2.0,3.0,9.0,9.0,1.0,8.0,14.0,9.0,9.0,3.0,4.0,3.0,1.0,0,1,0,0,0,0,40.8,1540.35,1156.0,0,0,0,1,29,Kim Yeong-Do
Han Ji-Won,Other,KOR," DM, M (C)                      ",1994-04-09,26.0,177.0,66.0,9.0,0.0,110.0,13.0,12.0,4.0,6.0,1.0,8.0,6.0,11.0,8.0,7.0,6.0,9.0,2.0,7.0,2.0,10.0,5.0,10.0,5.0,7.0,10.0,5.0,7.0,4.0,10.0,5.0,12.0,2.0,13.0,10.0,1.0,7.0,2.0,4.0,1.0,4.0,6.0,1.0,13.0,12.0,11.0,7.0,2.0,5.0,2.0,2.0,0,0,0,1,0,0,40.8,1540.35,1156.0,0,0,0,1,29,한지원
Kim Si-Woo,Other,KOR, M/AM (R)                       ,1997-06-26,23.0,179.0,70.0,9.0,0.0,110.0,7.0,5.0,1.0,9.0,5.0,6.0,10.0,5.0,9.0,6.0,3.0,5.0,2.0,5.0,2.0,8.0,11.0,8.0,11.0,3.0,4.0,7.0,6.0,10.0,11.0,5.0,12.0,2.0,11.0,11.0,1.0,3.0,2.0,1.0,2.0,10.0,5.0,3.0,7.0,10.0,11.0,2.0,3.0,7.0,2.0,3.0,0,0,0,0,0,1,40.8,1540.35,1156.0,0,0,0,1,26,킴 시우
Lee Jun-Seo,Other,KOR, D (C)                          ,1997-10-15,22.0,194.0,84.0,9.0,0.0,110.0,14.0,10.0,2.0,4.0,1.0,2.0,4.0,13.0,3.0,4.0,5.0,1.0,1.0,12.0,1.0,3.0,5.0,12.0,1.0,8.0,12.0,1.0,4.0,11.0,13.0,13.0,5.0,1.0,5.0,8.0,1.0,6.0,1.0,2.0,1.0,1.0,5.0,2.0,4.0,10.0,5.0,7.0,1.0,4.0,2.0,2.0,1,0,0,0,0,0,40.8,1540.35,1156.0,0,0,0,1,26,Lee Jun-Seo
An Ji-Hyeon,Other,KOR, GK                             ,1994-03-25,26.0,188.0,86.0,9.0,0.0,110.0,5.0,10.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,11.0,6.0,3.0,5.0,1.0,4.0,1.0,2.0,11.0,3.0,6.0,3.0,11.0,1.0,1.0,7.0,8.0,8.0,11.0,4.0,4.0,9.0,5.0,3.0,5.0,7.0,1.0,13.0,3.0,6.0,8.0,2.0,9.0,14.0,0,0,1,0,0,0,40.8,1540.35,1156.0,0,0,0,1,29,jihyeon
Park Si-Yun,Other,KOR, WB (RL)                        ,1993-05-02,27.0,173.0,62.0,9.0,0.0,110.0,12.0,9.0,2.0,8.0,6.0,7.0,10.0,7.0,6.0,5.0,5.0,7.0,1.0,6.0,9.0,10.0,10.0,11.0,6.0,8.0,9.0,5.0,6.0,5.0,7.0,8.0,9.0,2.0,10.0,8.0,2.0,7.0,2.0,4.0,3.0,8.0,8.0,3.0,7.0,12.0,7.0,9.0,1.0,7.0,1.0,3.0,0,1,0,0,0,0,40.8,1540.35,1156.0,0,0,0,1,30,파크 시의
Lee Young-Hoon,Other,KOR, D (R)                          ,1992-09-26,27.0,168.0,60.0,9.0,0.0,110.0,15.0,3.0,1.0,6.0,5.0,5.0,6.0,5.0,5.0,7.0,5.0,4.0,4.0,8.0,3.0,3.0,5.0,7.0,6.0,7.0,10.0,1.0,6.0,9.0,14.0,6.0,8.0,1.0,14.0,14.0,3.0,3.0,2.0,2.0,3.0,2.0,7.0,2.0,6.0,14.0,6.0,5.0,1.0,6.0,3.0,2.0,0,1,0,0,0,0,40.8,1540.35,1156.0,0,0,0,1,31,이 영
Jung Jun-Hyeon,Other,KOR, D (L)                          ,1994-08-26,25.0,177.0,68.0,9.0,0.0,110.0,12.0,5.0,3.0,7.0,6.0,3.0,6.0,9.0,8.0,7.0,5.0,1.0,3.0,10.0,5.0,4.0,5.0,8.0,5.0,8.0,4.0,2.0,9.0,9.0,10.0,7.0,7.0,2.0,14.0,13.0,3.0,4.0,2.0,2.0,2.0,5.0,7.0,3.0,4.0,14.0,7.0,8.0,3.0,1.0,2.0,3.0,0,1,0,0,0,0,40.8,1540.35,1156.0,0,0,1,0,29,정 준 시온
Yoo Chung-In,Other,KOR, M (C)                          ,1996-08-06,23.0,183.0,78.0,9.0,0.0,110.0,15.0,8.0,1.0,12.0,7.0,14.0,11.0,10.0,7.0,8.0,9.0,6.0,3.0,7.0,1.0,7.0,5.0,9.0,4.0,12.0,1.0,7.0,8.0,11.0,11.0,4.0,12.0,4.0,13.0,12.0,1.0,5.0,3.0,3.0,1.0,3.0,8.0,3.0,9.0,10.0,13.0,1.0,3.0,6.0,2.0,1.0,0,0,0,1,0,0,40.8,1540.35,1156.0,0,0,0,1,27,Yoo Chung-In
Son Mu-Bin,Other,KOR, GK                             ,1998-05-23,22.0,190.0,77.0,9.0,0.0,110.0,6.0,14.0,9.0,5.0,1.0,3.0,2.0,2.0,2.0,6.0,6.0,4.0,13.0,7.0,2.0,11.0,3.0,5.0,1.0,2.0,7.0,1.0,6.0,10.0,12.0,1.0,2.0,6.0,10.0,11.0,11.0,6.0,7.0,10.0,5.0,1.0,6.0,8.0,1.0,10.0,5.0,9.0,8.0,1.0,10.0,11.0,0,0,1,0,0,0,40.8,1540.35,1156.0,0,0,0,1,25,아들 Mu-bin
Park Sung-Min,Other,KOR, ST (C)                         ,1998-12-02,21.0,184.0,77.0,9.0,0.0,110.0,11.0,9.0,2.0,7.0,2.0,7.0,5.0,5.0,7.0,6.0,9.0,6.0,3.0,7.0,2.0,7.0,9.0,11.0,4.0,4.0,6.0,6.0,7.0,9.0,11.0,13.0,7.0,1.0,12.0,12.0,1.0,6.0,1.0,2.0,3.0,10.0,7.0,2.0,11.0,14.0,7.0,2.0,1.0,13.0,2.0,1.0,0,0,0,0,1,0,40.8,1540.35,1156.0,0,0,0,1,25,파크 성수
Lee Gun-Chul,Other,KOR, ST (C)                         ,1996-02-21,24.0,186.0,80.0,9.0,0.0,110.0,14.0,10.0,4.0,7.0,1.0,6.0,13.0,1.0,8.0,6.0,9.0,4.0,1.0,5.0,6.0,6.0,14.0,7.0,2.0,5.0,12.0,2.0,7.0,7.0,13.0,11.0,8.0,2.0,13.0,11.0,3.0,6.0,2.0,2.0,2.0,10.0,7.0,3.0,11.0,10.0,7.0,8.0,3.0,13.0,1.0,2.0,0,0,0,0,1,0,40.8,1540.35,1156.0,0,0,0,1,27,Lee Gun-Chul
Kim Yun-Soo,Other,KOR, DM                             ,1994-05-17,26.0,179.0,69.0,9.0,0.0,110.0,12.0,5.0,1.0,9.0,1.0,7.0,5.0,11.0,8.0,6.0,5.0,5.0,3.0,10.0,5.0,10.0,5.0,13.0,5.0,8.0,11.0,4.0,9.0,8.0,13.0,5.0,8.0,3.0,12.0,12.0,3.0,5.0,1.0,1.0,1.0,5.0,6.0,1.0,11.0,12.0,11.0,6.0,2.0,4.0,3.0,3.0,0,0,0,1,0,0,40.8,1540.35,1156.0,0,0,0,1,29,킴 윤수
Ko Byung-Il,Other,KOR, M (C)                          ,1997-06-10,23.0,178.0,66.0,9.0,0.0,110.0,5.0,5.0,1.0,10.0,1.0,7.0,10.0,6.0,9.0,8.0,11.0,7.0,1.0,7.0,4.0,10.0,8.0,9.0,3.0,12.0,14.0,6.0,8.0,13.0,14.0,5.0,14.0,4.0,14.0,14.0,2.0,5.0,1.0,2.0,1.0,3.0,8.0,1.0,7.0,14.0,12.0,3.0,3.0,4.0,2.0,2.0,0,0,0,1,0,0,40.8,1540.35,1156.0,0,0,0,1,26,Ko Byung-il
Kim Seok-Ho,Other,KOR, M (C)                          ,1994-11-01,25.0,171.0,63.0,9.0,0.0,110.0,6.0,2.0,2.0,13.0,1.0,6.0,7.0,6.0,10.0,6.0,12.0,4.0,2.0,7.0,2.0,10.0,5.0,5.0,5.0,11.0,14.0,1.0,4.0,13.0,7.0,4.0,8.0,2.0,13.0,11.0,3.0,6.0,2.0,1.0,3.0,5.0,6.0,2.0,13.0,11.0,11.0,5.0,2.0,4.0,3.0,2.0,0,0,0,1,0,0,40.8,1540.35,1156.0,0,0,0,1,29,Kim Seok-Ho
Park Myung-Su,Other,KOR, D (L)                          ,1998-01-11,22.0,163.0,57.0,9.0,0.0,110.0,8.0,1.0,2.0,7.0,6.0,2.0,6.0,14.0,4.0,7.0,4.0,1.0,1.0,5.0,1.0,6.0,5.0,9.0,3.0,8.0,10.0,2.0,6.0,8.0,11.0,7.0,9.0,3.0,14.0,11.0,2.0,1.0,3.0,2.0,3.0,5.0,7.0,2.0,6.0,11.0,7.0,8.0,2.0,1.0,2.0,3.0,0,1,0,0,0,0,40.8,1540.35,1156.0,0,0,1,0,25,박자 공원
Lee Eun-Seong,Other,KOR, M (C)                          ,1995-12-04,24.0,176.0,60.0,9.0,0.0,110.0,7.0,5.0,2.0,9.0,1.0,9.0,4.0,6.0,10.0,6.0,7.0,4.0,3.0,8.0,1.0,13.0,5.0,5.0,3.0,12.0,10.0,5.0,4.0,10.0,5.0,1.0,9.0,3.0,13.0,13.0,3.0,4.0,1.0,3.0,1.0,2.0,6.0,3.0,12.0,13.0,7.0,4.0,1.0,5.0,2.0,2.0,0,0,0,1,0,0,40.8,1540.35,1156.0,0,0,0,1,28,이 효과
Song Jun-Pyung,Other,KOR, D (R)                          ,1996-07-29,23.0,177.0,76.0,9.0,0.0,110.0,11.0,7.0,1.0,3.0,3.0,5.0,6.0,11.0,8.0,7.0,7.0,1.0,1.0,7.0,1.0,6.0,5.0,7.0,6.0,7.0,4.0,3.0,9.0,2.0,9.0,7.0,8.0,1.0,14.0,14.0,2.0,6.0,3.0,3.0,3.0,3.0,7.0,1.0,13.0,14.0,8.0,8.0,1.0,1.0,1.0,3.0,0,1,0,0,0,0,40.8,1540.35,1156.0,0,0,0,1,27,송 Jun-Pyung
Kim Joon-Hyung,Other,KOR, DM                             ,1996-04-05,24.0,177.0,77.0,9.0,0.0,110.0,8.0,8.0,1.0,15.0,4.0,10.0,8.0,11.0,10.0,13.0,7.0,10.0,3.0,11.0,5.0,8.0,5.0,8.0,10.0,10.0,11.0,8.0,8.0,14.0,11.0,8.0,8.0,1.0,11.0,10.0,2.0,11.0,1.0,3.0,3.0,10.0,10.0,3.0,7.0,10.0,18.0,10.0,2.0,8.0,2.0,2.0,0,0,0,1,0,0,40.8,1540.35,1156.0,0,0,1,0,27,김준-히닝
Kong Yong-Hun,Other,KOR, AM (C)                         ,1995-05-10,25.0,167.0,65.0,9.0,0.0,110.0,8.0,9.0,3.0,11.0,1.0,8.0,11.0,3.0,13.0,10.0,12.0,6.0,1.0,5.0,2.0,8.0,9.0,6.0,6.0,5.0,7.0,6.0,5.0,15.0,14.0,9.0,11.0,1.0,12.0,11.0,1.0,3.0,3.0,2.0,1.0,8.0,7.0,1.0,10.0,8.0,9.0,4.0,3.0,7.0,2.0,1.0,0,0,0,1,0,0,40.8,1540.35,1156.0,0,0,0,1,28,홍콩 유동
Hwang Jae-Jeong,Other,KOR, D (C)                          ,1998-07-06,22.0,178.0,70.0,9.0,0.0,110.0,15.0,5.0,3.0,1.0,1.0,3.0,3.0,11.0,4.0,6.0,4.0,1.0,4.0,12.0,1.0,2.0,5.0,5.0,3.0,8.0,1.0,2.0,10.0,3.0,14.0,14.0,7.0,3.0,11.0,12.0,3.0,7.0,1.0,2.0,3.0,4.0,7.0,3.0,8.0,14.0,7.0,8.0,3.0,4.0,1.0,2.0,1,0,0,0,0,0,40.8,1540.35,1156.0,0,0,0,1,25,황 재준
Min Kyung-Min,Other,KOR," DM, M (RL)                     ",1996-06-04,24.0,185.0,75.0,9.0,0.0,110.0,9.0,10.0,3.0,8.0,9.0,8.0,10.0,9.0,8.0,9.0,9.0,8.0,2.0,8.0,11.0,11.0,13.0,8.0,11.0,10.0,11.0,10.0,10.0,4.0,9.0,12.0,10.0,2.0,8.0,7.0,2.0,9.0,3.0,3.0,2.0,9.0,8.0,1.0,8.0,7.0,7.0,7.0,2.0,9.0,2.0,2.0,0,0,0,1,0,0,40.8,1540.35,1156.0,0,0,0,1,27,Min Kyung-Min
Lee Hyun-Woo,Other,KOR, GK                             ,1994-03-20,26.0,185.0,72.0,9.0,0.0,110.0,10.0,13.0,8.0,12.0,2.0,1.0,10.0,3.0,6.0,11.0,10.0,4.0,10.0,11.0,2.0,6.0,11.0,10.0,3.0,2.0,10.0,1.0,9.0,7.0,9.0,2.0,1.0,11.0,6.0,6.0,11.0,6.0,7.0,13.0,11.0,3.0,8.0,15.0,9.0,7.0,11.0,10.0,13.0,2.0,9.0,9.0,0,0,1,0,0,0,40.8,1540.35,1156.0,0,0,0,1,29,이현우
Joo Han-Sung,Other,KOR, M/AM (L)                       ,1995-06-07,25.0,174.0,62.0,9.0,0.0,110.0,14.0,7.0,1.0,5.0,5.0,7.0,9.0,4.0,8.0,7.0,10.0,5.0,1.0,5.0,5.0,11.0,8.0,9.0,10.0,5.0,7.0,9.0,7.0,10.0,10.0,6.0,13.0,3.0,12.0,12.0,1.0,4.0,3.0,1.0,2.0,9.0,7.0,3.0,13.0,11.0,12.0,2.0,3.0,6.0,3.0,3.0,0,0,0,0,0,1,40.8,1540.35,1156.0,0,0,0,1,28,주 한-노래
Jeong Chung-Yup,Other,KOR, AM (C)                         ,1998-06-02,22.0,183.0,68.0,9.0,0.0,110.0,9.0,14.0,1.0,9.0,8.0,7.0,8.0,9.0,10.0,8.0,5.0,9.0,2.0,7.0,6.0,7.0,13.0,8.0,9.0,8.0,6.0,7.0,7.0,12.0,3.0,8.0,11.0,1.0,8.0,10.0,3.0,12.0,3.0,3.0,2.0,9.0,11.0,2.0,10.0,10.0,7.0,7.0,3.0,9.0,3.0,1.0,0,0,0,1,0,0,40.8,1540.35,1156.0,0,0,0,1,25,Jeong Chung-yup
Son Suk-Yong,Other,KOR," AM (RL), ST (C)                ",1998-09-04,21.0,179.0,70.0,9.0,0.0,110.0,11.0,7.0,3.0,10.0,5.0,8.0,7.0,5.0,11.0,11.0,9.0,7.0,1.0,9.0,8.0,10.0,13.0,8.0,8.0,5.0,7.0,7.0,9.0,6.0,8.0,6.0,8.0,2.0,12.0,11.0,3.0,7.0,2.0,3.0,3.0,9.0,13.0,3.0,8.0,12.0,10.0,7.0,1.0,9.0,1.0,1.0,0,0,0,0,0,1,40.8,1540.35,1156.0,0,0,0,1,25,아들 Suk-yong
Cho Yong-Jae,Other,KOR," M (R), AM (L)                  ",1998-01-06,22.0,173.0,68.0,9.0,0.0,110.0,9.0,8.0,1.0,10.0,7.0,6.0,7.0,7.0,5.0,5.0,8.0,7.0,3.0,6.0,6.0,7.0,8.0,7.0,8.0,6.0,9.0,8.0,11.0,11.0,7.0,8.0,9.0,2.0,11.0,9.0,1.0,11.0,3.0,2.0,1.0,8.0,12.0,2.0,11.0,10.0,9.0,12.0,2.0,6.0,1.0,3.0,0,0,0,0,0,1,40.8,1540.35,1156.0,0,0,1,0,25,초용성
Kang Bong-Gyun,Other,KOR, GK                             ,1993-07-06,27.0,188.0,76.0,9.0,0.0,110.0,11.0,12.0,13.0,4.0,1.0,1.0,3.0,3.0,1.0,5.0,5.0,5.0,12.0,5.0,2.0,8.0,2.0,10.0,3.0,1.0,4.0,3.0,9.0,18.0,6.0,1.0,1.0,4.0,11.0,10.0,12.0,3.0,6.0,12.0,5.0,2.0,5.0,5.0,4.0,14.0,4.0,13.0,11.0,1.0,4.0,6.0,0,0,1,0,0,0,40.8,1540.35,1156.0,0,0,0,1,30,강
Kim Eui-Won,Other,KOR, M (C)                          ,1998-11-01,21.0,178.0,67.0,9.0,0.0,110.0,10.0,7.0,3.0,7.0,3.0,8.0,8.0,8.0,9.0,9.0,8.0,6.0,3.0,7.0,5.0,9.0,9.0,8.0,7.0,7.0,9.0,6.0,9.0,9.0,7.0,5.0,9.0,3.0,10.0,10.0,2.0,10.0,3.0,1.0,1.0,9.0,9.0,1.0,11.0,10.0,11.0,8.0,4.0,7.0,2.0,1.0,0,0,0,1,0,0,40.8,1540.35,1156.0,0,0,0,1,25,킴 유아원
Song Joo-Ho,Other,KOR, D (C)                          ,1991-03-20,29.0,189.0,80.0,9.0,0.0,110.0,15.0,7.0,3.0,3.0,1.0,3.0,4.0,12.0,1.0,4.0,5.0,1.0,4.0,12.0,1.0,4.0,5.0,9.0,2.0,8.0,8.0,2.0,7.0,13.0,12.0,10.0,5.0,2.0,12.0,11.0,4.0,5.0,1.0,2.0,3.0,1.0,5.0,4.0,5.0,12.0,5.0,7.0,2.0,3.0,3.0,1.0,1,0,0,0,0,0,40.8,1540.35,1156.0,0,0,0,1,32,송 주호
